"IYR","IMO","RAILROAD","INCDTNO","TYPPERS","JOBCODE","NATINJ","LOCATION","IFATAL","OCCODE","TCODE","AGE","DAYSABS","DAYSRES","DUMMY","STATE","TYPRR","DUMMY1","REGION","DUMMY2","NARRLEN","CASFATAL","CAS57","CAS54","DUMMY3","DAY","YEAR4","TIMEHR","TIMEMIN","AMPM","COUNTY","CNTYCD","STCNTY","ALCOHOL","DRUG","PHYACT","LOCA","LOCB","LOCC","EVENT","TOOLS","INJCAUS","HZMEXPOS","TERMINAT","NARR1","NARR2","NARR3","COVERDATA","LATITUDE","LONGITUD"
"87","01","UP","0187IL014","D",,"10","9",,"609","T","45",0.00,0.00,,"05","1L",,"5","W",0.00,"N","Y","N",,"00","1987",0.00,0.00,,,,,,,,,,,,,,,,,,,,,
"87","01","UP","0187IL015","D",,"90","5","F","609","T","55",0.00,0.00,,"05","1L",,"5","W",0.00,"Y","Y","N",,"00","1987",0.00,0.00,,,,,,,,,,,,,,,,,,,,,
"87","01","UP","0187KA025","E",,"90","6","G","703","T","26",0.00,0.00,,"40","1L",,"5","W",0.00,"Y","N","N",,"00","1987",0.00,0.00,,,,,,,,,,,,,,,,,,,,,
"87","01","UP","0187KA025","E",,"95","6","G","703","T","24",0.00,0.00,,"40","1L",,"5","W",0.00,"N","N","N",,"00","1987",0.00,0.00,,,,,,,,,,,,,,,,,,,,,
"87","01","UP","0187KA025","E",,"20","6","C","703","T","27",0.00,0.00,,"40","1L",,"5","W",0.00,"N","N","N",,"00","1987",0.00,0.00,,,,,,,,,,,,,,,,,,,,,
"87","01","UP","0187KA025","E",,"20","6","C","703","T","25",0.00,0.00,,"40","1L",,"5","W",0.00,"N","N","N",,"00","1987",0.00,0.00,,,,,,,,,,,,,,,,,,,,,
"87","01","UP","0187KA026","E",,"93","5","E","609","T","28",0.00,0.00,,"05","1L",,"5","W",0.00,"N","Y","N",,"00","1987",0.00,0.00,,,,,,,,,,,,,,,,,,,,,
"87","01","UP","0187KA027","E",,"20","6","C","709","T","40",0.00,0.00,,"40","1L",,"5","W",0.00,"N","N","N",,"00","1987",0.00,0.00,,,,,,,,,,,,,,,,,,,,,
"87","01","UP","0187KA028","D",,"30","5","E","610","T","14",0.00,0.00,,"20","1L",,"6","W",0.00,"N","Y","N",,"00","1987",0.00,0.00,,,,,,,,,,,,,,,,,,,,,
"87","01","UP","0187KA029","D",,"93","5","E","609","T","23",0.00,0.00,,"05","1L",,"5","W",0.00,"N","Y","N",,"00","1987",0.00,0.00,,,,,,,,,,,,,,,,,,,,,
"87","01","UP","0187KA030","D",,"93","5","E","609","T","39",0.00,0.00,,"05","1L",,"5","W",0.00,"N","Y","N",,"00","1987",0.00,0.00,,,,,,,,,,,,,,,,,,,,,
"87","01","UP","0187LA014","D",,"99","9",,"609","T","28",0.00,0.00,,"22","1L",,"5","W",0.00,"N","Y","N",,"00","1987",0.00,0.00,,,,,,,,,,,,,,,,,,,,,
"87","01","UP","0187NE009","D",,"70","1",,"609","T","19",0.00,0.00,,"31","1L",,"6","W",0.00,"N","Y","N",,"00","1987",0.00,0.00,,,,,,,,,,,,,,,,,,,,,
"87","01","UP","0187OR014","D",,"93","5","E","609","T","21",0.00,0.00,,"53","1L",,"8","W",0.00,"N","Y","N",,"00","1987",0.00,0.00,,,,,,,,,,,,,,,,,,,,,
"87","01","UP","0187OR014","D",,"90","5","E","609","T","22",0.00,0.00,,"53","1L",,"8","W",0.00,"Y","Y","N",,"00","1987",0.00,0.00,,,,,,,,,,,,,,,,,,,,,
"87","01","UP","0187SR006","A","314","20","3","B","939",,"30",7.00,0.00,,"06","1L",,"7","W",0.00,"N","N","N",,"00","1987",0.00,0.00,,,,,,,,,,,,,,,,,,,,,
"87","01","UP","0187SR007","A","313","75","5","D","869",,"24",0.00,0.00,,"06","1L",,"7","W",0.00,"N","N","N",,"00","1987",0.00,0.00,,,,,,,,,,,,,,,,,,,,,
"87","01","UP","0187SR008","A","313","99","3","C","891",,"29",0.00,20.00,,"06","1L",,"7","W",0.00,"N","N","N",,"00","1987",0.00,0.00,,,,,,,,,,,,,,,,,,,,,
"87","01","UP","0187SR009","B","313","20","3","D","939",,"34",0.00,0.00,,"06","1L",,"7","W",0.00,"N","N","N",,"00","1987",0.00,0.00,,,,,,,,,,,,,,,,,,,,,
"87","01","UP","0187SR010","A","310","10","6","I","978",,"29",0.00,0.00,"P","22","1L",,"5","W",0.00,"N","N","N",,"00","1987",0.00,0.00,,,,,,,,,,,,,,,,,,,,,
"87","01","UP","0187SR011","A","311","20","1","C","899",,"32",0.00,0.00,,"06","1L",,"7","W",0.00,"N","N","N",,"00","1987",0.00,0.00,,,,,,,,,,,,,,,,,,,,,
"87","01","UP","0187WY011","A","619","20","5","F","119","T","34",0.00,10.00,,"56","1L",,"8","W",0.00,"N","N","N",,"00","1987",0.00,0.00,,,,,,,,,,,,,,,,,,,,,
"87","01","ATK","70104PHL01","C",,"20","6","C","601","C","21",0.00,0.00,,"24","1L","4M8","2","E",0.00,"N","N","Y",,"00","1987",0.00,0.00,,,,,"00","01",,,,,,,,,,,,,,,
"87","01","ATK","70104PHL01","C",,"20","6","C","601","C","30",0.00,0.00,,"24","1L","4M8","2","E",0.00,"N","N","Y",,"00","1987",0.00,0.00,,,,,"00","01",,,,,,,,,,,,,,,
"87","01","ATK","70104PHL01","C",,"10","6",,"601","C",,0.00,0.00,,"24","1L","4M8","2","E",0.00,"N","N","Y",,"00","1987",0.00,0.00,,,,,"00","01",,,,,,,,,,,,,,,
"87","01","ATK","70104PHL01","C",,"10","6",,"601","C","44",0.00,0.00,,"24","1L","4M8","2","E",0.00,"N","N","Y",,"00","1987",0.00,0.00,,,,,"00","01",,,,,,,,,,,,,,,
"87","01","ATK","70104PHL01","C",,"10","6",,"601","C","30",0.00,0.00,,"24","1L","4M8","2","E",0.00,"N","N","Y",,"00","1987",0.00,0.00,,,,,"00","01",,,,,,,,,,,,,,,
"87","01","ATK","70104PHL01","C",,"20","6","C","601","C","29",0.00,0.00,,"24","1L","4M8","2","E",0.00,"N","N","Y",,"00","1987",0.00,0.00,,,,,"00","01",,,,,,,,,,,,,,,
"87","01","ATK","70104PHL01","C",,"10","3","D","601","C","26",0.00,0.00,,"24","1L","4M8","2","E",0.00,"N","N","Y",,"00","1987",0.00,0.00,,,,,"00","01",,,,,,,,,,,,,,,
"87","01","ATK","70104PHL01","C",,"20","6","C","601","C","29",0.00,0.00,,"24","1L","4M8","2","E",0.00,"N","N","Y",,"00","1987",0.00,0.00,,,,,"00","01",,,,,,,,,,,,,,,
"87","01","ATK","70104PHL01","C",,"10","6","F","601","C","60",0.00,0.00,,"24","1L","4M8","2","E",0.00,"N","N","Y",,"00","1987",0.00,0.00,,,,,"00","01",,,,,,,,,,,,,,,
"87","01","ATK","70104PHL01","C",,"10","5","E","601","C","46",0.00,0.00,,"24","1L","4M8","2","E",0.00,"N","N","Y",,"00","1987",0.00,0.00,,,,,"00","01",,,,,,,,,,,,,,,
"87","01","ATK","70104PHL01","C",,"10","6","H","601","C","06",0.00,0.00,,"24","1L","4M8","2","E",0.00,"N","N","Y",,"00","1987",0.00,0.00,,,,,"00","01",,,,,,,,,,,,,,,
"87","01","ATK","70104PHL01","C",,"20","6","C","601","C","19",0.00,0.00,,"24","1L","4M8","2","E",0.00,"N","N","Y",,"00","1987",0.00,0.00,,,,,"00","01",,,,,,,,,,,,,,,
"87","01","ATK","70104PHL01","C",,"70","6","A","601","C",,0.00,0.00,,"24","1L","4M8","2","E",0.00,"N","N","Y",,"00","1987",0.00,0.00,,,,,"00","01",,,,,,,,,,,,,,,
"87","01","ATK","70104PHL01","C",,"70","6","F","601","C","31",0.00,0.00,,"24","1L","4M8","2","E",0.00,"N","N","Y",,"00","1987",0.00,0.00,,,,,"00","01",,,,,,,,,,,,,,,
"87","01","ATK","70104PHL01","C",,"20","6","C","601","C","35",0.00,0.00,,"24","1L","4M8","2","E",0.00,"N","N","Y",,"00","1987",0.00,0.00,,,,,"00","01",,,,,,,,,,,,,,,
"87","01","ATK","70104PHL01","C",,"10","1",,"601","C","32",0.00,0.00,,"24","1L","4M8","2","E",0.00,"N","N","Y",,"00","1987",0.00,0.00,,,,,"00","01",,,,,,,,,,,,,,,
"87","01","ATK","70104PHL01","C",,"10","6",,"601","C",,0.00,0.00,,"24","1L","4M8","2","E",0.00,"N","N","Y",,"00","1987",0.00,0.00,,,,,"00","01",,,,,,,,,,,,,,,
"87","01","ATK","70104PHL01","C",,"10","6",,"601","C","22",0.00,0.00,,"24","1L","4M8","2","E",0.00,"N","N","Y",,"00","1987",0.00,0.00,,,,,"00","01",,,,,,,,,,,,,,,
"87","01","AGS","GC0987001","D",,"90","6",,"609","T","21",0.00,0.00,,"01","1L",,"3","S",0.00,"Y","Y","N",,"00","1987",0.00,0.00,,,,,,,,,,,,,,,,,,,,,
"87","01","AGS","GC0987001","D",,"90","6",,"609","T","21",0.00,0.00,,"01","1L",,"3","S",0.00,"Y","Y","N",,"00","1987",0.00,0.00,,,,,,,,,,,,,,,,,,,,,
"87","01","ALS","PI10887A","A","311","30","5","A","869",,"59",90.00,0.00,,"17","3S",,"4",,0.00,"N","N","N",,"00","1987",0.00,0.00,,,,,,,,,,,,,,,,,,,,,
"87","03","BN","SF96","A","409","20","6","C","201",,"36",10.00,0.00,,"29","1L",,"6","W",0.00,"N","N","N",,"00","1987",0.00,0.00,,,,,,,,,,,,,,,,,,,,,
"87","03","BN","SP125","A","309","20","6","C","864",,"34",0.00,0.00,"P","30","1L",,"8","W",0.00,"N","N","N",,"00","1987",0.00,0.00,,,,,,,,,,,,,,,,,,,,,
"87","03","BN","SP126","A","619","30","5","D","108","T","37",0.00,0.00,,"53","1L",,"8","W",0.00,"N","N","N",,"00","1987",0.00,0.00,,,,,,,,,,,,,,,,,,,,,
"87","03","BN","SP130","A","410","30","5","D","803",,"59",0.00,0.00,,"53","1L","NR0","8","W",0.00,"N","N","N",,"00","1987",0.00,0.00,,,,,"00","00",,,,,,,,,,,,,,,
"87","03","BN","SP133","A","615","91","5","A","940","T","41",1.00,0.00,,"53","1L",,"8","W",0.00,"N","N","N",,"00","1987",0.00,0.00,,,,,,,,,,,,,,,,,,,,,
"87","03","BN","SP138","A","613","20","6","C","504","T","32",5.00,0.00,,"30","1L",,"8","W",0.00,"N","N","N",,"00","1987",0.00,0.00,,,,,,,,,,,,,,,,,,,,,
"87","03","BN","SP143","A","609","70","1","D","974","T","42",25.00,0.00,,"53","1L",,"8","W",0.00,"N","N","N",,"00","1987",0.00,0.00,,,,,,,,,,,,,,,,,,,,,
"87","03","BN","SP143","A","613","10","6","F","974","T","41",21.00,0.00,,"53","1L",,"8","W",0.00,"N","N","N",,"00","1987",0.00,0.00,,,,,,,,,,,,,,,,,,,,,
"87","03","BN","SP145","A","612","20","6","C","301",,"29",14.00,0.00,,"30","1L",,"8","W",0.00,"N","N","N",,"00","1987",0.00,0.00,,,,,,,,,,,,,,,,,,,,,
"87","03","BN","SP152","A","313","20","6","C","880",,"33",2.00,0.00,,"16","1L",,"8","W",0.00,"N","N","N",,"00","1987",0.00,0.00,,,,,,,,,,,,,,,,,,,,,
"87","03","BN","SP154","A","314","20","6","C","876",,"44",3.00,0.00,,"53","1L",,"8","W",0.00,"N","N","N",,"00","1987",0.00,0.00,,,,,,,,,,,,,,,,,,,,,
"87","03","BN","SP160","A","613","20","3","D","504","T","45",15.00,0.00,,"53","1L",,"8","W",0.00,"N","N","N",,"00","1987",0.00,0.00,,,,,,,,,,,,,,,,,,,,,
"87","03","BN","SP172","A","612","20","3","B","931","T","45",12.00,0.00,,"30","1L",,"8","W",0.00,"N","N","N",,"00","1987",0.00,0.00,,,,,,,,,,,,,,,,,,,,,
"87","03","BN","SP182","A","421","20","6","B","804",,"53",0.00,0.00,,"53","1L",,"8","W",0.00,"N","N","N",,"00","1987",0.00,0.00,,,,,,,,,,,,,,,,,,,,,
"87","03","CSX","038723054","D",,"95","5",,"609","T","29",0.00,0.00,,"26","1L",,"4",,0.00,"N","Y","N",,"00","1987",0.00,0.00,,,,,,,,,,,,,,,,,,,,,
"87","03","CSX","038723056","A","613","10","3",,"975","T","49",30.00,30.00,,"26","1L",,"4",,0.00,"N","N","N",,"00","1987",0.00,0.00,,,,,,,,,,,,,,,,,,,,,
"87","03","CSX","038723063","A","410","70","3",,"825",,"38",180.00,180.00,,"26","1L",,"4",,0.00,"N","N","N",,"00","1987",0.00,0.00,,,,,,,,,,,,,,,,,,,,,
"87","03","CSX","038723067","D",,"30","5",,"609","T","69",0.00,0.00,,"26","1L",,"4",,0.00,"N","Y","N",,"00","1987",0.00,0.00,,,,,,,,,,,,,,,,,,,,,
"87","03","CSX","038724016","D",,"90","9",,"609","T","56",0.00,0.00,,"39","1L",,"2",,0.00,"Y","Y","N",,"00","1987",0.00,0.00,,,,,,,,,,,,,,,,,,,,,
"87","03","CSX","038724017","A","619","20","6",,"119",,"44",7.00,0.00,,"39","1L",,"2",,0.00,"N","N","N",,"00","1987",0.00,0.00,,,,,,,,,,,,,,,,,,,,,
"87","03","CSX","038724019","A","304","20","6",,"989",,"37",34.00,3.00,,"39","1L",,"2",,0.00,"N","N","N",,"00","1987",0.00,0.00,,,,,,,,,,,,,,,,,,,,,
"87","03","CSX","038724020","A","409","35","3",,"985",,"35",0.00,0.00,"R","39","1L",,"2",,0.00,"N","N","N",,"00","1987",0.00,0.00,,,,,,,,,,,,,,,,,,,,,
"87","02","ATK","70204BOS03","A","616","99","9",,"109","T","57",14.00,0.00,,"36","1L",,"1","E",0.00,"N","N","N",,"00","1987",0.00,0.00,,,,,,,,,,,,,,,,,,,,,
"87","02","ATK","70204BOS04","A","313","20","6","B","861",,"30",22.00,0.00,,"25","1L",,"1","E",0.00,"N","N","N",,"00","1987",0.00,0.00,,,,,,,,,,,,,,,,,,,,,
"87","02","ATK","70204MBT01","A","305","10","5",,"978",,"33",0.00,0.00,,"25","1L",,"1","E",0.00,"N","N","N",,"00","1987",0.00,0.00,,,,,,,,,,,,,,,,,,,,,
"87","02","ATK","70204MBT04","A","307","10","3","B","978",,"30",1.00,0.00,,"25","1L",,"1","E",0.00,"N","N","N",,"00","1987",0.00,0.00,,,,,,,,,,,,,,,,,,,,,
"87","02","ATK","70204MWD03","A","518","10","3","C","825",,"25",3.00,0.00,,"22","1L",,"5","E",0.00,"N","N","N",,"00","1987",0.00,0.00,,,,,,,,,,,,,,,,,,,,,
"87","02","ATK","70204PHL01","A","307","99","5","F","853",,"61",0.00,7.00,,"42","1L",,"2","E",0.00,"N","N","N",,"00","1987",0.00,0.00,,,,,,,,,,,,,,,,,,,,,
"87","02","ATK","70204PHL02","A","209","70","1","F","978",,"40",18.00,0.00,,"42","1L",,"2","E",0.00,"N","N","N",,"00","1987",0.00,0.00,,,,,,,,,,,,,,,,,,,,,
"87","02","ATK","70204WAS02","A","419","50","3","A","823",,"21",0.00,0.00,"P","12","1L",,"3","E",0.00,"N","N","N",,"00","1987",0.00,0.00,,,,,,,,,,,,,,,,,,,,,
"87","02","ATK","70204WAS04","A","515","10","1","F","919","T","30",6.00,0.00,,"36","1L",,"1","E",0.00,"N","N","N",,"00","1987",0.00,0.00,,,,,,,,,,,,,,,,,,,,,
"87","02","ATK","70205BDE02","A","416","30","1","E","854",,"23",0.00,8.00,,"10","1L",,"2","E",0.00,"N","N","N",,"00","1987",0.00,0.00,,,,,,,,,,,,,,,,,,,,,
"87","02","ATK","70205BEE01","A","410","10","1","D","803",,"35",20.00,20.00,,"18","1L",,"4","E",0.00,"N","N","N",,"00","1987",0.00,0.00,,,,,,,,,,,,,,,,,,,,,
"87","02","ATK","70205BOS01","A","411","40","1","F","820",,"33",10.00,0.00,,"36","1L",,"1","E",0.00,"N","N","N",,"00","1987",0.00,0.00,,,,,,,,,,,,,,,,,,,,,
"87","01","UP","0187AR014","A","609","10","9",,"931",,"37",0.00,12.00,,"22","1L",,"5","W",0.00,"N","N","N",,"00","1987",0.00,0.00,,,,,,,,,,,,,,,,,,,,,
"87","01","UP","0187CA003","A","614","60","1","F","009",,"37",0.00,7.00,,"06","1L",,"7","W",0.00,"N","N","N",,"00","1987",0.00,0.00,,,,,,,,,,,,,,,,,,,,,
"87","01","UP","0187CA005","A","406","99","9",,"949",,"45",0.00,0.00,"P","06","1L",,"7","W",0.00,"N","N","N",,"00","1987",0.00,0.00,,,,,,,,,,,,,,,,,,,,,
"87","01","UP","0187CA006","A","307","99","1","C","982",,"39",0.00,0.00,,"06","1L",,"7","W",0.00,"N","N","N",,"00","1987",0.00,0.00,,,,,,,,,,,,,,,,,,,,,
"87","01","UP","0187CA010","A","219","20","6","B","863",,"51",7.00,0.00,,"06","1L",,"7","W",0.00,"N","N","N",,"00","1987",0.00,0.00,,,,,,,,,,,,,,,,,,,,,
"87","01","UP","0187CA011","A","314","20","1","F","863",,"38",0.00,0.00,"P","06","1L",,"7","W",0.00,"N","N","N",,"00","1987",0.00,0.00,,,,,,,,,,,,,,,,,,,,,
"87","01","UP","0187CA012","A","313","20","6","C","876",,"53",0.00,4.00,,"06","1L",,"7","W",0.00,"N","N","N",,"00","1987",0.00,0.00,,,,,,,,,,,,,,,,,,,,,
"87","01","UP","0187CA014","A","314","20","6","C","860",,"23",0.00,0.00,"P","32","1L",,"7","W",0.00,"N","N","N",,"00","1987",0.00,0.00,,,,,,,,,,,,,,,,,,,,,
"87","01","UP","0187CA015","A","313","20","1","D","875",,"48",1.00,1.00,,"06","1L",,"7","W",0.00,"N","N","N",,"00","1987",0.00,0.00,,,,,,,,,,,,,,,,,,,,,
"87","01","ALS","PI10887B","A","409","20","6","B","825",,"36",90.00,0.00,,"17","3S",,"4",,0.00,"N","N","N",,"00","1987",0.00,0.00,,,,,,,,,,,,,,,,,,,,,
"87","01","ALS","PI12287","A","313","70","1","D","874",,"46",0.00,30.00,,"17","3S",,"4",,0.00,"N","N","N",,"00","1987",0.00,0.00,,,,,,,,,,,,,,,,,,,,,
"87","01","ARR","I005","A","617","20","1","D","511",,"44",0.00,9.00,,"02","3L",,"8",,0.00,"N","N","N",,"00","1987",0.00,0.00,,,,,,,,,,,,,,,,,,,,,
"87","01","ARR","I006","A","614","20","1","A","200",,"41",0.00,13.00,,"02","3L",,"8",,0.00,"N","N","N",,"00","1987",0.00,0.00,,,,,,,,,,,,,,,,,,,,,
"87","01","ATK","70101PHL01","D",,"10","6","I","933",,,0.00,0.00,,"42","1L",,"2","E",0.00,"N","N","N",,"00","1987",0.00,0.00,,,,,,,,,,,,,,,,,,,,,
"87","01","ATK","70101WAS01","A","606","30","5","E","919","T","37",1.00,0.00,,"11","1L",,"2","E",0.00,"N","N","N",,"00","1987",0.00,0.00,,,,,,,,,,,,,,,,,,,,,
"87","01","ATK","70102BOS01","A","607","20","6","C","912",,"37",10.00,0.00,,"36","1L",,"1","E",0.00,"N","N","N",,"00","1987",0.00,0.00,,,,,,,,,,,,,,,,,,,,,
"87","01","ATK","70102BOS02","A","418","10","6","C","933",,"29",5.00,0.00,,"25","1L",,"1","E",0.00,"N","N","N",,"00","1987",0.00,0.00,,,,,,,,,,,,,,,,,,,,,
"87","01","ATK","70102MWD02","A","518","20","3","D","989","T","36",10.00,0.00,,"27","1L",,"4","E",0.00,"N","N","N",,"00","1987",0.00,0.00,,,,,,,,,,,,,,,,,,,,,
"87","01","ATK","70102NYD01","A","606","20","3","B","302",,"29",10.00,0.00,,"36","1L",,"1","E",0.00,"N","N","N",,"00","1987",0.00,0.00,,,,,,,,,,,,,,,,,,,,,
"87","01","ATK","70102WAS01","A","215","20","6","C","939",,"34",0.00,2.00,,"11","1L",,"2","E",0.00,"N","N","N",,"00","1987",0.00,0.00,,,,,,,,,,,,,,,,,,,,,
"87","01","ATK","70103MWD02","A","406","10","3","C","989",,"33",10.00,6.00,,"17","1L",,"4","E",0.00,"N","N","N",,"00","1987",0.00,0.00,,,,,,,,,,,,,,,,,,,,,
"87","01","ATK","70103MWD05","A","414","20","1","D","989",,"34",0.00,0.00,"P","17","1L",,"4","E",0.00,"N","N","N",,"00","1987",0.00,0.00,,,,,,,,,,,,,,,,,,,,,
"87","01","ATK","70103NYD01","A","418","10","1","E","824",,"38",10.00,0.00,,"36","1L",,"1","E",0.00,"N","N","N",,"00","1987",0.00,0.00,,,,,,,,,,,,,,,,,,,,,
"87","01","ATK","70103WAS01","A","507","70","6","F","939",,"42",20.00,0.00,,"13","1L",,"3","E",0.00,"N","N","N",,"00","1987",0.00,0.00,,,,,,,,,,,,,,,,,,,,,
"87","01","ATK","70104PHL01","C",,"70","3","A","601","C",,0.00,0.00,,"24","1L","4M8","2","E",0.00,"N","N","Y",,"00","1987",0.00,0.00,,,,,"00","01",,,,,,,,,,,,,,,
"87","01","ATK","70104PHL01","C",,"10","3","B","601","C","15",0.00,0.00,,"24","1L","4M8","2","E",0.00,"N","N","Y",,"00","1987",0.00,0.00,,,,,"00","01",,,,,,,,,,,,,,,
"87","01","ATK","70104PHL01","C",,"20","6","B","601","C","29",0.00,0.00,,"24","1L","4M8","2","E",0.00,"N","N","Y",,"00","1987",0.00,0.00,,,,,"00","01",,,,,,,,,,,,,,,
"87","01","ATK","70104PHL01","C",,"10","5",,"601","C",,0.00,0.00,,"24","1L","4M8","2","E",0.00,"N","N","Y",,"00","1987",0.00,0.00,,,,,"00","01",,,,,,,,,,,,,,,
"87","01","ATK","70104PHL01","C",,"10","3",,"601","C",,0.00,0.00,,"24","1L","4M8","2","E",0.00,"N","N","Y",,"00","1987",0.00,0.00,,,,,"00","01",,,,,,,,,,,,,,,
"87","01","ATK","70104PHL01","C",,"10","5","E","601","C","24",0.00,0.00,,"24","1L","4M8","2","E",0.00,"N","N","Y",,"00","1987",0.00,0.00,,,,,"00","01",,,,,,,,,,,,,,,
"87","03","CSX","038724021","A","615","10","6",,"932",,"52",11.00,0.00,,"39","1L",,"2",,0.00,"N","N","N",,"00","1987",0.00,0.00,,,,,,,,,,,,,,,,,,,,,
"87","03","CSX","038724022","A","617","10","6",,"110","T","49",39.00,0.00,,"39","1L",,"2",,0.00,"N","N","N",,"00","1987",0.00,0.00,,,,,,,,,,,,,,,,,,,,,
"87","03","CSX","038727111","A","613","10","3",,"931","T","29",3.00,0.00,,"51","1L",,"2",,0.00,"N","N","N",,"00","1987",0.00,0.00,,,,,,,,,,,,,,,,,,,,,
"87","03","CSX","038727116","A","612","20","6",,"974","T","55",5.00,0.00,,"51","1L",,"2",,0.00,"N","N","N",,"00","1987",0.00,0.00,,,,,,,,,,,,,,,,,,,,,
"87","03","CSX","038727117","A","612","99","6",,"974","T","39",5.00,0.00,,"51","1L",,"2",,0.00,"N","N","N",,"00","1987",0.00,0.00,,,,,,,,,,,,,,,,,,,,,
"87","03","CSX","038727118","A","313","30","1",,"890",,"39",4.00,0.00,,"54","1L",,"2",,0.00,"N","N","N",,"00","1987",0.00,0.00,,,,,,,,,,,,,,,,,,,,,
"87","03","CSX","038727119","A","409","20","6",,"805",,"42",3.00,0.00,,"54","1L",,"2",,0.00,"N","N","N",,"00","1987",0.00,0.00,,,,,,,,,,,,,,,,,,,,,
"87","03","CSX","038727124","A","613","10","3",,"507",,"42",3.00,0.00,,"51","1L",,"2",,0.00,"N","N","N",,"00","1987",0.00,0.00,,,,,,,,,,,,,,,,,,,,,
"87","03","CSX","038727125","A","608","30","1",,"057",,"42",5.00,0.00,,"54","1L",,"2",,0.00,"N","N","N",,"00","1987",0.00,0.00,,,,,,,,,,,,,,,,,,,,,
"87","03","CSX","038727128","A","313","91","5","A","864",,"48",0.00,0.00,"P","51","1L",,"2",,0.00,"N","N","N",,"00","1987",0.00,0.00,,,,,,,,,,,,,,,,,,,,,
"87","03","CSX","08716050","A","312","20","1",,"863",,"54",0.00,0.00,,"12","1L",,"3",,0.00,"N","N","N",,"00","1987",0.00,0.00,,,,,,,,,,,,,,,,,,,,,
"87","03","CUVA","AC8712","A","313","20","6","C","864",,"30",22.00,0.00,,"39","3S",,"2",,0.00,"N","N","N",,"00","1987",0.00,0.00,,,,,,,,,,,,,,,,,,,,,
"87","03","CUVA","CC8715","A","614","30","5","E","511",,"59",5.00,0.00,,"39","3S",,"2",,0.00,"N","N","N",,"00","1987",0.00,0.00,,,,,,,,,,,,,,,,,,,,,
"87","03","CUVA","ET8714","A","409","10","1","F","804",,"27",0.00,0.00,,"39","3S",,"2",,0.00,"N","N","N",,"00","1987",0.00,0.00,,,,,,,,,,,,,,,,,,,,,
"87","03","CUVA","GK8711","A","409","20","6","B","804",,"46",0.00,0.00,"P","39","3S",,"2",,0.00,"N","N","N",,"00","1987",0.00,0.00,,,,,,,,,,,,,,,,,,,,,
"87","03","CUVA","JS8713","A","619","99","3","F","507",,"50",56.00,0.00,,"39","3S",,"2",,0.00,"N","N","N",,"00","1987",0.00,0.00,,,,,,,,,,,,,,,,,,,,,
"87","03","CUVA","MR8718","A","409","50","1","E","807",,"24",0.00,0.00,"P","39","3S",,"2",,0.00,"N","N","N",,"00","1987",0.00,0.00,,,,,,,,,,,,,,,,,,,,,
"87","03","CUVA","PM8717","A","409","20","6","D","804",,"33",0.00,0.00,"P","39","3S",,"2",,0.00,"N","N","N",,"00","1987",0.00,0.00,,,,,,,,,,,,,,,,,,,,,
"87","03","CUVA","SC8710","A","619","20","6","C","108","T","36",26.00,0.00,,"39","3S",,"2",,0.00,"N","N","N",,"00","1987",0.00,0.00,,,,,,,,,,,,,,,,,,,,,
"87","03","CUVA","VL8716","A","409","50","1","E","807",,"31",0.00,0.00,,"39","3S",,"2",,0.00,"N","N","N",,"00","1987",0.00,0.00,,,,,,,,,,,,,,,,,,,,,
"87","03","CV","CR19880","A","613","10","3","B","007",,"20",4.00,0.00,,"25","2L",,"1",,0.00,"N","N","N",,"00","1987",0.00,0.00,,,,,,,,,,,,,,,,,,,,,
"87","03","CWR","1","A","300","30","1","F","862",,"43",0.00,0.00,,"06","3L",,"7",,0.00,"N","N","N",,"00","1987",0.00,0.00,,,,,,,,,,,,,,,,,,,,,
"87","01","UP","0187CA019","A","609","10","6","D","059",,"34",3.00,0.00,,"06","1L",,"7","W",0.00,"N","N","N",,"00","1987",0.00,0.00,,,,,,,,,,,,,,,,,,,,,
"87","01","UP","0187CA201","E",,"70","3","C","609","T","53",0.00,0.00,,"49","1L",,"7","W",0.00,"N","Y","N",,"00","1987",0.00,0.00,,,,,,,,,,,,,,,,,,,,,
"87","01","UP","0187DE001","A","410","35","5","D","804",,"60",0.00,0.00,,"29","1L",,"6","W",0.00,"N","N","N",,"00","1987",0.00,0.00,,,,,,,,,,,,,,,,,,,,,
"87","01","UP","0187DE002","A","414","35","1","E","804",,"32",0.00,5.00,,"29","1L",,"6","W",0.00,"N","N","N",,"00","1987",0.00,0.00,,,,,,,,,,,,,,,,,,,,,
"87","01","UP","0187DE003","A","410","20","3","B","814",,"56",0.00,0.00,"P","29","1L",,"6","W",0.00,"N","N","N",,"00","1987",0.00,0.00,,,,,,,,,,,,,,,,,,,,,
"87","01","UP","0187FR001","A","612","20","3","D","504","T","38",1.00,2.00,,"06","1L",,"7","W",0.00,"N","N","N",,"00","1987",0.00,0.00,,,,,,,,,,,,,,,,,,,,,
"87","01","UP","0187FR003","A","316","20","3","D","954",,"36",3.00,10.00,,"06","1L",,"7","W",0.00,"N","N","N",,"00","1987",0.00,0.00,,,,,,,,,,,,,,,,,,,,,
"87","01","UP","0187FR004","A","614","10","5","E","006","T","39",5.00,0.00,,"06","1L",,"7","W",0.00,"N","N","N",,"00","1987",0.00,0.00,,,,,,,,,,,,,,,,,,,,,
